ID Glass,Archive no,Manufacture method,Colour,Area,Context,Context code,Context ID,Military catalogue number,Military page number,Military figure,Baths&M catalogue number,Baths&M page number,Baths&M figure
870,"369fl","Blown","Blue/green",84,245,84.245,6648,0,0,,,,
871,"369fm","Blown","Blue/green",84,301,84.301,6655,0,0,,,,
872,"369fn","Blown","Blue/green",84,0,84.0,7000,0,0,,789,178,
873,"369fo","Blown","Blue/green",85,105,85.105,3017,0,0,,790,178,
874,"369fp","Blown","Blue/green",86,33,86.033,3144,0,0,,791,178,
875,"369fq","Blown","Blue/green",86,0,86.0,7000,0,0,,792,178,
876,"369fr","Blown","Blue/green",87,71,89.071,6672,0,0,,,,
877,"369fs","Blown","Blue/green",90,120,90.12,3435,0,0,,397,175,
878,"369ft","Blown","Blue/green",90,127,90.127,3442,0,0,,398,175,
879,"369fu","Blown","Blue/green",90,137,90.137,3452,0,0,,399,175,
880,"369fv","Blown","Blue/green",90,153,90.153,3468,0,0,,400,175,
881,"369fw","Blown","Blue/green",90,157,90.157,3472,0,0,,401,175,
882,"369fx","Blown","Blue/green",90,161,90.161,3476,0,0,,402,175,
883,"369fy","Blown","Blue/green",90,169,90.169,3484,0,0,,403,175,
884,"369fz","Blown","Blue/green",90,177,90.177,3492,0,0,,404,175,
885,"369ga","Blown","Blue/green",90,178,90.178,3493,0,0,,405,175,
886,"369gb","Blown","Blue/green",90,179,90.179,3494,0,0,,406,175,
887,"369gc","Blown","Blue/green",90,185,90.185,3500,0,0,,407,175,
888,"369gd","Blown","Blue/green",90,186,90.186,3501,0,0,,408,175,
889,"369ge","Blown","Blue/green",90,189,90.189,3504,0,0,,409,175,
890,"369gf","Blown","Blue/green",90,204,90.204,3517,0,0,,410,175,
891,"369gg","Blown","Blue/green",90,205,90.205,3518,0,0,,411,175,
892,"369gh","Blown","Blue/green",90,215,90.215,3528,0,0,,412,175,
893,"369gi","Blown","Blue/green",90,220,90.22,6674,0,0,,,,
894,"369gj","Blown","Blue/green",90,225,90.225,3537,0,0,,413,175,
895,"369gk","Blown","Blue/green",90,0,90.0,7000,0,0,,414,175,
896,"369gl","Blown","Blue/green",91,46,91.046,3664,0,0,,415,175,
897,"369gm","Blown","Blue/green",91,55,91.055,3671,0,0,,793,178,
898,"369gn","Blown","Blue/green",91,56,91.056,3672,0,0,,794,178,
899,"369go","Blown","Blue/green",91,94,91.094,3707,0,0,,795,178,
900,"369gp","Blown","Blue/green",91,95,91.095,3708,0,0,,68,,
901,"369gq","Blown","Blue/green",92,15,92.015,3810,0,0,,942,,
902,"369gr","Blown","Blue/green",92,73,92.073,3834,0,0,,943,,
903,"369gs","Blown","Blue/green",92,0,92.0,7000,0,0,,944,,
904,"369gt","Blown","Blue/green",93,8,93.008,6696,0,0,,,,
905,"369gu","Blown","Blue/green",97,139,97.139,4130,0,0,,416,175,
906,"369gv","Blown","Blue/green",97,146,97.146,4137,0,0,,417,175,
907,"369gw","Blown","Blue/green",97,201,97.201,4190,0,0,,69,,
908,"369gx","Blown","Blue/green",97,203,97.203,4191,0,0,,418,175,
909,"369gy","Blown","Blue/green",97,215,97.215,4199,0,0,,70,,
910,"369gz","Blown","Blue/green",97,226,97.226,6699,0,0,,,,
911,"369hi","Blown","Blue/green",98,12,98.012,4306,0,0,,419,175,
912,"369hj","Blown","Blue/green",98,13,98.013,4307,0,0,,420,175,
913,"369hk","Blown","Blue/green",98,18,98.018,4312,0,0,,421,175,
914,"369hl","Blown","Blue/green",98,20,98.02,4314,0,0,,422,175,
915,"369hm","Blown","Blue/green",98,52,98.052,4346,0,0,,423,175,
916,"369hn","Blown","Blue/green",98,61,98.061,4355,0,0,,424,175,
917,"369ho","Blown","Blue/green",98,72,98.072,4366,0,0,,425,175,
918,"369hp","Blown","Blue/green",98,75,98.075,4369,0,0,,426,175,
919,"369hq","Blown","Blue/green",98,76,98.076,4370,0,0,,427,175,
920,"369hr","Blown","Blue/green",98,88,98.088,4382,0,0,,428,175,
921,"369hs","Blown","Blue/green",98,90,98.09,4384,0,0,,429,175,
922,"369ht","Blown","Blue/green",98,93,98.093,4387,0,0,,430,175,
923,"369hu","Blown","Blue/green",98,98,98.098,4392,0,0,,431,175,
924,"369hv","Blown","Blue/green",98,100,98.1,4394,0,0,,432,175,
925,"369hw","Blown","Blue/green",98,106,98.106,4400,0,0,,433,175,
926,"369hx","Blown","Blue/green",98,122,98.122,4416,0,0,,434,175,
927,"369hy","Blown","Blue/green",98,125,98.125,4419,0,0,,435,175,
928,"369hz","Blown","Blue/green",98,126,98.126,4420,0,0,,436,175,
929,"369ia","Blown","Blue/green",98,127,98.127,4421,0,0,,437,175,
930,"369ib","Blown","Blue/green",98,138,98.138,4431,0,0,,438,175,
931,"369ic","Blown","Blue/green",98,145,98.145,4438,0,0,,439,175,
932,"369id","Blown","Blue/green",98,169,98.169,4462,0,0,,440,175,
933,"369ie","Blown","Blue/green",98,180,98.18,6701,0,0,,,,
934,"369if","Blown","Blue/green",98,187,98.187,4475,0,0,,71,,
935,"369ig","Blown","Blue/green",98,226,98.226,6704,0,0,,,,
936,"369ih","Blown","Blue/green",98,0,98.0,7000,0,0,,441,175,
937,"369iv","Blown","Blue/green",0,34,107.034,6707,0,0,,,,
938,"369ix","Blown","Blue/green",1956,0,0.0,7001,0,0,,,,
939,"369iy","Blown","Blue/green",1983,0,0.0,7001,0,0,,,,
940,"369iz","Blown","Blue/green",0,0,0.0,7001,0,0,,,,
941,"369ja","Blown","Blue/green",97,80,97.08,4073,0,0,,479,175,
942,"369jb","Blown","Blue/green",6,7,6.007,261,0,0,,480,175,
943,"369jc","Blown","Blue/green",55,20,55.02,1839,0,0,,1046,,
944,"369jd","Blown","Blue/green",98,173,98.173,4466,0,0,,74,,
945,"369je","Blown","Blue/green",0,0,0.0,7001,0,0,,,,
946,"369jf","Blown","Blue/green",80,199,80.199,6623,0,0,,,,
947,"369jg","Blown","Blue/green",80,207,80.207,6060,226,251,,,,
948,"369jh","Blown","Blue/green",84,244,84.244,6647,0,0,,,,
949,"369ji","Blown","Blue/green",84,251,84.251,6651,226,251,,,,
950,"369jj","Blown","Blue/green",84,253,84.253,6652,226,251,,,,
951,"369jk","Blown","Blue/green",84,254,84.254,6653,226,251,,,,
952,"369jl","Blown","Blue/green",84,266,84.266,6654,226,251,,,,
953,"369jm","Blown","Blue/green",86,207,86.207,6670,226,251,,,,
954,"369jn","Blown","Blue/green",80,181,80.181,2524,0,0,,443,175,
955,"369jo","Blown","Blue/green",91,85,91.085,3699,0,0,,72,,
956,"369jp","Blown","Blue/green",80,74,80.074,2422,0,0,,444,175,
957,"369jq","Blown","Blue/green",80,179,80.179,2522,0,0,,445,175,
958,"369jr","Blown","Blue/green",80,182,80.182,2525,0,0,,446,175,
959,"369js","Blown","Blue/green",80,189,80.189,6622,0,0,,,,
960,"369jt","Blown","Blue/green",80,206,80.206,6039,0,0,,,,
961,"369ju","Blown","Blue/green",80,215,80.215,6037,0,0,,,,
962,"369jv","Blown","Blue/green",84,137,84.137,2887,0,0,,796,178,
963,"369jw","Blown","Blue/green",84,250,84.25,6650,0,0,,,,
964,"369jx","Blown","Blue/green",86,178,86.178,6669,0,0,,,,
965,"369jy","Blown","Blue/green",87,100,87.1,3185,0,0,,797,178,
966,"369jz","Blown","Blue/green",90,51,90.051,3366,0,0,,447,175,
967,"369ka","Blown","Blue/green",90,56,90.056,3371,0,0,,448,175,
968,"369kb","Blown","Blue/green",90,82,90.082,3397,0,0,,449,175,
969,"369kc","Blown","Blue/green",90,87,90.087,3402,0,0,,450,175,
970,"369kd","Blown","Blue/green",90,88,90.088,3403,0,0,,451,175,
971,"369ke","Blown","Blue/green",90,90,90.09,3405,0,0,,452,175,
972,"369kf","Blown","Blue/green",90,100,90.1,3415,0,0,,453,175,
973,"369kg","Blown","Blue/green",90,105,90.105,3420,0,0,,454,175,
974,"369kh","Blown","Blue/green",90,109,90.109,3424,0,0,,455,175,
975,"369ki","Blown","Blue/green",90,116,90.116,3431,0,0,,456,175,
976,"369kj","Blown","Blue/green",90,125,90.125,3440,0,0,,457,175,
977,"369kk","Blown","Blue/green",90,126,90.126,3441,0,0,,458,175,
978,"369kl","Blown","Blue/green",90,133,90.133,3448,0,0,,459,175,
979,"369km","Blown","Blue/green",90,144,90.144,3459,0,0,,460,175,
980,"369kn","Blown","Blue/green",90,157,90.157,3472,0,0,,461,175,
981,"369ko","Blown","Blue/green",90,163,90.163,3478,0,0,,462,175,
982,"369kp","Blown","Blue/green",90,137,90.137,3452,0,0,,463,175,
983,"369kq","Blown","Blue/green",91,93,91.093,3706,0,0,,798,178,
984,"369kr","Blown","Blue/green",91,181,91.181,3763,0,0,,73,,
985,"369ks","Blown","Blue/green",91,503,91.503,3780,0,0,,799,178,
986,"369kt","Blown","Blue/green",91,507,91.507,6682,0,0,,,,
987,"369ku","Blown","Blue/green",97,101,97.101,4092,0,0,,464,175,
988,"369kv","Blown","Blue/green",97,121,97.121,4112,0,0,,465,175,
989,"369kw","Blown","Blue/green",97,132,97.132,4123,0,0,,466,175,
990,"369kx","Blown","Blue/green",97,133,97.133,4124,0,0,,467,175,
991,"369ky","Blown","Blue/green",98,27,98.027,4321,0,0,,468,175,
992,"369kz","Blown","Blue/green",98,28,98.028,4322,0,0,,469,175,
993,"369la","Blown","Blue/green",98,33,98.033,4327,0,0,,470,175,
994,"369lb","Blown","Blue/green",98,40,98.04,4334,0,0,,471,175,
995,"369lc","Blown","Blue/green",98,52,98.052,4346,0,0,,472,175,
996,"369ld","Blown","Blue/green",98,53,98.053,4347,0,0,,473,175,
997,"369le","Blown","Blue/green",98,60,98.06,4354,0,0,,474,175,
998,"369lf","Blown","Blue/green",98,145,98.145,4438,0,0,,475,175,
999,"369lg","Blown","Blue/green",80,0,80.0,7000,0,0,,476,175,
1000,"369lh","Blown","Blue/green",90,0,90.0,7000,0,0,,477,175,
1001,370,"Blown","Blue/green bottle",80,5,80.005,2354,0,0,,481,175,4.41
1002,371,"Blown","Blue/green bottle",73,0,73.0,7000,0,0,,945,180,4.41
1003,372,"Blown","Blue/green bottle",91,94,91.094,3707,0,0,,800,178,
1004,373,"Blown","Blue/green bottle",16,18,16.018,631,0,0,,1047,182,4.41
1005,374,"Blown","Blue/green bottle",47,17,47.017,1430,0,0,,946,180,
1006,"374b","Blown","Blue/green bottle",50,32,50.032,1693,0,0,,947,180,
1007,"374c","Blown","Blue/green bottle",92,18,92.018,3813,0,0,,948,180,4.41
1008,374d,"Blown","Blue/green bottle",22,19,22.019,879,0,0,,1048,182,
1009,"374e","Blown","Blue/green bottle",47,17,47.017,1430,0,0,,949,180,
1010,374f,"Blown","Blue/green bottle",80,0,80.0,7000,0,0,,483,175,
1011,"374g","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1012,"374h","Blown","Blue/green bottle",90,204,90.204,3517,0,0,,484,175,
1013,"374i","Blown","Blue/green bottle",90,9,90.009,3324,0,0,,485,175,
1014,375,"Blown","Blue/green bottle",59,2,59.002,1997,0,0,,1049,182,4.41
1015,"375b","Blown","Blue/green bottle",83,526,83.526,2732,0,0,,801,178,
1016,"375c","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1017,375d,"Blown","Blue/green bottle",83,0,83.0,7000,0,0,,802,178,
1018,"375e","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1019,375f,"Blown","Blue/green bottle",90,204,90.204,3517,0,0,,488,175,
1020,"375g","Blown","Blue/green bottle",90,196,90.196,3511,0,0,,75,172,
1021,"375h","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1022,"375i","Blown","Blue/green bottle",54,31,54.031,1811,0,0,,1050,182,
1023,"375j","Blown","Blue/green bottle",60,23,60.023,2039,0,0,,1051,182,4.41
1024,"375k","Blown","Blue/green bottle",49,116,49.116,1622,0,0,,1052,182,
1025,376,"Blown","Blue/green bottle",92,4,92.004,3800,227,251,6.7,950,180,
1026,"376b","Blown","Blue/green bottle",98,77,98.077,4371,228,251,,489,175,
1027,"376c","Blown","Blue/green bottle",98,13,98.013,4307,229,251,,490,175,
1028,376d,"Blown","Blue/green bottle",90,177,90.177,3492,230,251,,491,175,
1029,"376e","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1030,376f,"Blown","Blue/green bottle",50,12,50.012,1688,231,251,,951,181,
1031,"376g","Blown","Blue/green bottle",80,115,80.115,2462,0,0,,492,175,
1032,"376h","Blown","Blue/green bottle",90,5,90.005,3320,0,0,,493,175,
1033,"376i","Blown","Blue/green bottle",90,204,90.204,3517,0,0,,494,175,
1034,"376j","Blown","Blue/green bottle",97,48,97.048,4041,0,0,,495,175,
1035,"376k","Blown","Blue/green bottle",91,94,91.094,3707,0,0,,803,178,
1036,"376l","Blown","Blue/green bottle",8,61,8.061,6562,0,0,,,,
1037,"376n","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1038,"376p","Blown","Blue/green bottle",47,0,47.0,7000,0,0,,952,181,
1039,"376q","Blown","Blue/green bottle",84,48,84.049,2839,0,0,,805,178,
1040,"376r","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1041,"376s","Blown","Blue/green bottle",98,62,98.062,4356,0,0,,497,175,
1042,"376t","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1043,"376u","Blown","Blue/green bottle",91,94,91.094,3707,0,0,,806,178,
1044,"376v","Blown","Blue/green bottle",92,61,92.061,6436,232,251,,,,
1045,"376w","Blown","Blue/green bottle",49,166,49.166,1647,0,0,,1053,183,
1046,"376x","Blown","Blue/green bottle",85,224,85.224,3079,0,0,,807,178,
1047,"376y","Blown","Blue/green bottle",90,205,90.205,3518,0,0,,498,175,
1048,"376z","Blown","Blue/green bottle",98,61,98.061,4355,0,0,,499,175,
1049,"376aa","Blown","Blue/green bottle",84,0,84.0,7000,0,0,,808,178,
1050,"376ab","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1051,"376ad","Blown","Blue/green bottle",93,9,93.009,6697,0,0,,,,
1052,"376ae","Blown","Blue/green bottle",84,48,84.048,2838,0,0,,809,178,
1053,"376af","Blown","Blue/green bottle",85,137,85.137,3048,0,0,,810,178,
1054,"376ag","Blown","Blue/green bottle",97,112,97.112,4103,0,0,,500,175,
1055,"376ah","Blown","Blue/green bottle",47,17,47.017,1430,0,0,,953,181,
1056,"376ai","Blown","Blue/green bottle",84,49,84.049,2839,0,0,,811,178,
1057,"376aj","Blown","Blue/green bottle",90,179,90.179,3494,0,0,,501,175,
1058,"376ak","Blown","Blue/green bottle",90,204,90.204,3517,0,0,,502,175,
1059,"376am","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1060,377,"Blown","Blue/green bottle",92,20,92.02,3814,233,251,6.7,954,181,
1061,379,"Blown","Blue/green bottle",47,17,47.017,1430,0,0,,955,181,4.41
1062,"380b","Blown","Blue/green bottle",92,18,92.018,3813,0,0,,956,181,
1063,"380c","Blown","Blue/green bottle",47,17,47.017,1430,0,0,,957,181,
1064,380d,"Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1065,"380e","Blown","Blue/green bottle",0,34,107.034,6707,0,0,,,,
1066,380f,"Blown","Blue/green bottle",60,10,60.01,2017,0,0,,1054,183,
1067,"380h","Blown","Blue/green bottle",90,177,90.177,3492,0,0,,503,175,
1068,"381b","Blown","Blue/green bottle",80,117,80.117,2464,0,0,,504,175,
1069,"381c","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1070,381d,"Blown","Blue/green bottle",92,61,91.061,3677,234,251,,,,
1071,"381e","Blown","Blue/green bottle",23,35,23.035,6573,0,0,,,,
1072,381f,"Blown","Blue/green bottle",47,17,47.017,1430,0,0,,958,181,
1073,"381g","Blown","Blue/green bottle",90,204,90.204,3517,0,0,,505,175,
1074,"381h","Blown","Blue/green bottle",44,0,44.0,7000,0,0,,959,,
1075,"381i","Blown","Blue/green bottle",84,0,84.0,7000,0,0,,812,178,
1076,"381j","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1077,"381k","Blown","Blue/green bottle",91,94,91.094,3707,0,0,,813,178,
1078,"381l","Blown","Blue/green bottle",98,87,98.087,4381,0,0,,506,175,
1079,"381m","Blown","Blue/green bottle",85,137,85.137,3048,0,0,,814,178,
1080,"381n","Blown","Blue/green bottle",58,5,58.005,1982,0,0,,1055,183,
1081,"381o","Blown","Blue/green bottle",80,3,80.003,2352,0,0,,507,175,
1082,"381p","Blown","Blue/green bottle",48,17,48.017,1466,0,0,,1056,183,
1083,"381q","Blown","Blue/green bottle",69,0,69.0,7000,0,0,,996,181,
1084,"381r","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1085,382,"Blown","Blue/green bottle",90,85,90.085,3400,0,0,,508,175,4.41
1086,"382b","Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1087,"382c","Blown","Blue/green bottle",58,5,58.005,1982,0,0,,1058,183,
1088,383,"Blown","Blue/green bottle",47,18,47.018,1431,0,0,,960,181,4.42
1089,383,"Blown","Blue/green bottle",50,25,80.025,2374,0,0,,960,181,4.42
1090,384,"Blown","Blue/green bottle",50,0,50.0,7000,0,0,,961,181,4.42
1091,385,"Blown","Blue/green bottle",84,71,84.071,6625,235,251,6.7,,,
1092,386,"Blown","Blue/green bottle",68,0,68.0,7000,0,0,,,,
1093,387,"Blown","Blue/green bottle",90,177,90.177,3492,0,0,,520,175,
1094,388,"Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1095,389,"Blown","Blue/green bottle",92,15,92.015,3810,0,0,,962,181,
1096,"389b","Blown","Blue/green bottle",97,142,97.142,4133,0,0,,521,175,
1097,"389c","Blown","Blue/green bottle",98,88,98.088,4382,0,0,,522,175,
1098,390,"Blown","Blue/green bottle",48,18,48.018,1467,0,0,,1059,183,4.43
1099,391,"Blown","Blue/green bottle",68,0,68.0,7000,0,0,,,,
1100,392,"Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1101,393,"Blown","Blue/green bottle",84,52,84.052,2842,0,0,,815,178,4.42
1102,395,"Blown","Blue/green bottle",98,138,98.138,4431,0,0,,524,176,
1103,396,"Blown","Blue/green bottle",41,6,41.006,6580,237,251,6.7,,,
1104,397,"Blown","Blue/green bottle",85,137,85.137,3048,0,0,,816,179,4.42
1105,398,"Blown","Blue/green bottle",63,4,63.004,2095,0,0,,965,181,
1106,399,"Blown","Blue/green bottle",90,205,90.205,3518,0,0,,525,176,
1107,401,"Blown","Blue/green bottle",97,142,97.142,4133,0,0,,526,176,
1108,402,"Blown","Blue/green bottle",36,0,36.0,7000,0,0,,1060,183,
1109,"402b","Blown","Blue/green bottle",75,2,75.002,2294,238,251,,964,181,
1110,"402c","Blown","Blue/green bottle",91,56,91.056,3672,0,0,,818,179,
1111,402d,"Blown","Blue/green bottle",97,201,97.201,4190,0,0,,76,172,
1112,"402e","Blown","Blue/green bottle",97,179,97.179,4170,0,0,,77,172,
1113,402f,"Blown","Blue/green bottle",92,20,92.02,3814,239,252,6.7,965,181,
1114,"402g","Blown","Blue/green bottle",97,148,97.148,4139,0,0,,528,176,
1115,"402h","Blown","Blue/green bottle",83,508,83.508,2715,0,0,,820,179,
1116,"402i","Blown","Blue/green bottle",16,55,16.055,667,0,0,,1061,183,
1117,"402j","Blown","Blue/green bottle",16,45,16.045,645,0,0,,1062,183,
1118,403,"Blown","Blue/green bottle",63,4,63.004,2095,0,0,,966,181,
1119,404,"Blown","Blue/green bottle",47,17,47.017,1430,0,0,,967,181,4.43
1120,406,"Blown","Blue/green bottle",84,59,84.059,2849,0,0,,821,179,4.43
1121,407,"Blown","Blue/green bottle",47,15,47.015,1428,0,0,,968,181,4.43
1122,408,"Blown","Blue/green bottle",56,27,56.027,1887,0,0,,1063,183,
1123,409,"Blown","Blue/green bottle",80,0,80.0,7000,0,0,,529,176,4.43
1124,410,"Blown","Blue/green bottle",80,117,80.117,2464,0,0,,531,176,4.43
1125,411,"Blown","Blue/green bottle",91,56,91.056,3672,0,0,,822,179,4.42
1126,"411b","Blown","Blue/green bottle",63,10,63.01,2099,0,0,,78,172,
1127,"411c","Blown","Blue/green bottle",84,56,84.056,2842,0,0,,823,179,
1128,412,"Blown","Blue/green bottle",98,87,98.087,4381,0,0,,532,176,4.41
1129,"412b","Blown","Blue/green bottle",98,102,98.102,4396,0,0,,533,176,
1130,413,"Blown","Blue/green bottle",85,224,85.224,3079,0,0,,824,179,
1131,"413b","Blown","Blue/green bottle",90,177,90.177,3492,0,0,,534,176,
1132,414,"Blown","Blue/green bottle",0,0,0.0,7001,0,0,,,,
1133,415,"Blown","Blue/green bottle",97,148,97.148,4139,0,0,,,,
1134,416,"Blown","Blue/green bottle",98,0,98.0,7000,0,0,,,,
1135,"417a","Blown","Blue/green bottle",84,142,84.142,6638,240,252,,,,
1136,"417b","Blown","Blue/green bottle",90,128,90.128,3443,0,0,,969,181,
1137,"417c","Blown","Blue/green bottle",7,0,7.0,7000,0,0,,,,
1138,"417e","Blown","Blue/green bottle",78,16,78.016,6030,241,252,,,,
1139,417f,"Blown","Blue/green bottle",91,193,91.193,6678,241,252,,,,
1140,"417g","Blown","Blue/green bottle",92,61,92.061,6436,241,252,,,,
1141,"417h","Blown","Blue/green bottle",91,72,91.072,3678,0,0,,825,179,
1142,"417i","Blown","Blue/green bottle",91,117,91.117,3718,0,0,,79,172,
1143,"417j","Blown","Blue/green bottle",98,68,98.068,4362,0,0,,535,176,
1144,"417k","Blown","Blue/green bottle",59,5,59.005,2000,0,0,,1064,183,
1145,"417l","Blown","Blue/green bottle",80,3,80.003,2352,0,0,,536,176,
1146,"417m","Blown","Blue/green bottle",80,7,80.007,2356,0,0,,537,176,
1147,"417n","Blown","Blue/green bottle",80,117,80.117,2464,0,0,,538,176,
1148,"417o","Blown","Blue/green bottle",90,14,90.014,3329,0,0,,539,176,
1149,"417p","Blown","Blue/green bottle",90,69,90.069,3384,0,0,,540,176,
1150,"417q","Blown","Blue/green bottle",84,49,84.049,2839,0,0,,826,179,
1151,"417r","Blown","Blue/green bottle",84,109,84.109,6636,0,0,,,,
1152,"417s","Blown","Blue/green bottle",90,161,90.161,3476,0,0,,541,176,
1153,"417t","Blown","Blue/green bottle",90,180,90.18,3495,0,0,,542,176,
1154,"417u","Blown","Blue/green bottle",90,205,90.205,3518,0,0,,543,176,
1155,"417v","Blown","Blue/green bottle",90,209,90.209,3522,0,0,,544,176,
1156,"417w","Blown","Blue/green bottle",91,46,91.046,3664,0,0,,857,179,
